,abs_file_path,answer
27359,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1516928518793116957.html,NOT LABOR RELATED
27360,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1516930195395887250.html,INVALID_REQUEST_ERROR
27361,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15169310691641881963.html,NOT LABOR RELATED
27362,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15169312491053560229.html,RATE_LIMIT_ERROR
27363,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15169335012019914437.html,LABOR RELATED
27364,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1516943238410009108.html,LABOR RELATED
27365,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15169444171241858824.html,INVALID_REQUEST_ERROR
27366,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1516945928627754398.html,NOT LABOR RELATED
27367,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15169462991703322110.html,NOT LABOR RELATED
27368,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1516950639902751240.html,NOT LABOR RELATED
27369,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15171899591183213153.html,NOT LABOR RELATED
27370,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517205764721792734.html,NOT LABOR RELATED
27371,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15172723841718518732.html,LABOR RELATED
27372,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15172749931566409225.html,NOT LABOR RELATED
27373,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517276085910262449.html,INVALID_REQUEST_ERROR
27374,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15172772334523043.html,LABOR RELATED
27375,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517281293692833406.html,NOT LABOR RELATED
27376,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15172894822140179533.html,LABOR RELATED
27377,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/151729084625779749.html,LABOR RELATED
27378,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15172910022138586563.html,RATE_LIMIT_ERROR
27379,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517292928270934935.html,NOT LABOR RELATED
27380,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517298225174788889.html,NOT LABOR RELATED
27381,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15173633261070307202.html,NOT LABOR RELATED
27382,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517364695736678343.html,NOT LABOR RELATED
27383,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15173780612086142024.html,LABOR RELATED
27384,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15173811681530218631.html,NOT LABOR RELATED
27385,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15174519822121148227.html,RATE_LIMIT_ERROR
27386,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15174650431028173398.html,INVALID_REQUEST_ERROR
27387,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517530837626304791.html,NOT LABOR RELATED
27388,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517533221401014661.html,NOT LABOR RELATED
27389,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517535727234404529.html,NOT LABOR RELATED
27390,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15175515011196296928.html,LABOR RELATED
27391,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15178090151281482064.html,NOT LABOR RELATED
27392,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15178108521973827342.html,LABOR RELATED
27393,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517879101196787447.html,RATE_LIMIT_ERROR
27394,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/151787944473489696.html,NOT LABOR RELATED
27395,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1517885360453063033.html,NOT LABOR RELATED
27396,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15178860421959025624.html,INVALID_REQUEST_ERROR
27397,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15178959531661343093.html,NOT LABOR RELATED
27398,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15179638531392056485.html,LABOR RELATED
27399,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15179656491034304598.html,NOT LABOR RELATED
27400,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15179723901127135802.html,NOT LABOR RELATED
27401,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15179840031411912192.html,INVALID_REQUEST_ERROR
27402,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15179901592077201852.html,NOT LABOR RELATED
27403,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518048877963889794.html,NOT LABOR RELATED
27404,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15180499791173685495.html,NOT LABOR RELATED
27405,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15180517011175157429.html,NOT LABOR RELATED
27406,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15180546521605781601.html,RATE_LIMIT_ERROR
27407,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518070421252986407.html,NOT LABOR RELATED
27408,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518072790861138708.html,INVALID_REQUEST_ERROR
27409,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15180742761069988577.html,NOT LABOR RELATED
27410,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15181366321075467119.html,NOT LABOR RELATED
27411,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15181394621918174963.html,RATE_LIMIT_ERROR
27412,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15181447841689869359.html,INVALID_REQUEST_ERROR
27413,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15181610131831014173.html,NOT LABOR RELATED
27414,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15184037442083952783.html,NOT LABOR RELATED
27415,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15184138451355882609.html,LABOR RELATED
27416,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15184213421720387973.html,NOT LABOR RELATED
27417,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15184217361810993652.html,RATE_LIMIT_ERROR
27418,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15184839191697935321.html,NOT LABOR RELATED
27419,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518487663602755012.html,NOT LABOR RELATED
27420,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15184914161758373185.html,NOT LABOR RELATED
27421,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518502202283111552.html,NOT LABOR RELATED
27422,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15185039851046400666.html,LABOR RELATED
27423,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518505644255532700.html,LABOR RELATED
27424,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518506436439759334.html,NOT LABOR RELATED
27425,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518507502748074448.html,NOT LABOR RELATED
27426,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15185715331701954556.html,NOT LABOR RELATED
27427,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15185849202130698762.html,RATE_LIMIT_ERROR
27428,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518587279266027773.html,NOT LABOR RELATED
27429,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518587872146781014.html,RATE_LIMIT_ERROR
27430,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15185880071369319302.html,NOT LABOR RELATED
27431,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15185889111719645755.html,NOT LABOR RELATED
27432,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518591609594682131.html,NOT LABOR RELATED
27433,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15185936231381071280.html,NOT LABOR RELATED
27434,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518654986409040713.html,NOT LABOR RELATED
27435,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518655580225744425.html,NOT LABOR RELATED
27436,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/151865766526217712.html,INVALID_REQUEST_ERROR
27437,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15186576751175429775.html,NOT LABOR RELATED
27438,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15186606161032563223.html,LABOR RELATED
27439,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1518674459931750050.html,NOT LABOR RELATED
27440,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15190065761069083100.html,INVALID_REQUEST_ERROR
27441,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15190182011662891584.html,LABOR RELATED
27442,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519019321347823581.html,NOT LABOR RELATED
27443,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519020110889189264.html,INVALID_REQUEST_ERROR
27444,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15190204061613953724.html,LABOR RELATED
27445,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519021025529582589.html,NOT LABOR RELATED
27446,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15190903332140687537.html,NOT LABOR RELATED
27447,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519091679367009138.html,NOT LABOR RELATED
27448,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/151910434764438067.html,NOT LABOR RELATED
27449,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15191755211142784617.html,NOT LABOR RELATED
27450,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519198859332998470.html,INVALID_REQUEST_ERROR
27451,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519259833125777805.html,NOT LABOR RELATED
27452,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519261715840290672.html,NOT LABOR RELATED
27453,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15192671201919677998.html,INVALID_REQUEST_ERROR
27454,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519366214503593235.html,NOT LABOR RELATED
27455,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519369992681207105.html,INVALID_REQUEST_ERROR
27456,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15196078951901287376.html,RATE_LIMIT_ERROR
27457,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519613114176164989.html,NOT LABOR RELATED
27458,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519627897734293540.html,INVALID_REQUEST_ERROR
27459,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519690778171172741.html,NOT LABOR RELATED
27460,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519692431831252978.html,NOT LABOR RELATED
27461,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519692765537385411.html,NOT LABOR RELATED
27462,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15196954861327846456.html,LABOR RELATED
27463,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519710869796392183.html,NOT LABOR RELATED
27464,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197157511932045162.html,RATE_LIMIT_ERROR
27465,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197777431412222488.html,NOT LABOR RELATED
27466,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197783841574052116.html,NOT LABOR RELATED
27467,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197792221789101801.html,NOT LABOR RELATED
27468,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197797411752973243.html,LABOR RELATED
27469,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197807922042696879.html,INVALID_REQUEST_ERROR
27470,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197854341264625236.html,NOT LABOR RELATED
27471,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519786373470875459.html,NOT LABOR RELATED
27472,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15197961251510076431.html,LABOR RELATED
27473,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519803697790877940.html,NOT LABOR RELATED
27474,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519865028102106682.html,NOT LABOR RELATED
27475,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519866160703486210.html,RATE_LIMIT_ERROR
27476,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519866295631486697.html,NOT LABOR RELATED
27477,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519866727348389508.html,NOT LABOR RELATED
27478,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198672612014816853.html,NOT LABOR RELATED
27479,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198682181665959722.html,NOT LABOR RELATED
27480,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198690011058968968.html,LABOR RELATED
27481,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198701451940671163.html,INVALID_REQUEST_ERROR
27482,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519871576217250052.html,NOT LABOR RELATED
27483,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198720431669992250.html,NOT LABOR RELATED
27484,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198726631597813412.html,NOT LABOR RELATED
27485,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/151988184286362592.html,NOT LABOR RELATED
27486,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198830832058816888.html,NOT LABOR RELATED
27487,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519883966842214419.html,NOT LABOR RELATED
27488,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15198845031338203682.html,NOT LABOR RELATED
27489,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15199525861074900113.html,INVALID_REQUEST_ERROR
27490,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15199561051737513923.html,NOT LABOR RELATED
27491,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1519959505106994364.html,LABOR RELATED
27492,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15199702861444867312.html,LABOR RELATED
27493,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520211853328074217.html,INVALID_REQUEST_ERROR
27494,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15202150531015511283.html,NOT LABOR RELATED
27495,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15202969111986589406.html,INVALID_REQUEST_ERROR
27496,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520301777879751148.html,LABOR RELATED
27497,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15203023602011287031.html,NOT LABOR RELATED
27498,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15203036011833487866.html,LABOR RELATED
27499,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520314577122171680.html,LABOR RELATED
27500,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/152031766367352659.html,NOT LABOR RELATED
27501,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520319984277522954.html,LABOR RELATED
27502,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520384858505498656.html,LABOR RELATED
27503,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15203863171361908092.html,INVALID_REQUEST_ERROR
27504,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15203905571080196954.html,INVALID_REQUEST_ERROR
27505,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15203915961057760199.html,LABOR RELATED
27506,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204051421988840916.html,NOT LABOR RELATED
27507,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204710511234839564.html,NOT LABOR RELATED
27508,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204752141980641068.html,NOT LABOR RELATED
27509,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520477098618716104.html,NOT LABOR RELATED
27510,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204775361658570676.html,NOT LABOR RELATED
27511,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204778651314514516.html,INVALID_REQUEST_ERROR
27512,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204859091210844716.html,RATE_LIMIT_ERROR
27513,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204869461678657256.html,NOT LABOR RELATED
27514,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520487967492898989.html,NOT LABOR RELATED
27515,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520488534925817213.html,NOT LABOR RELATED
27516,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15204916641965557115.html,NOT LABOR RELATED
27517,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520555001254221975.html,INVALID_REQUEST_ERROR
27518,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15205566571934576145.html,NOT LABOR RELATED
27519,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15205737251954560888.html,RATE_LIMIT_ERROR
27520,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520574826465852581.html,NOT LABOR RELATED
27521,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520575652625128509.html,LABOR RELATED
27522,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520576328108725058.html,INVALID_REQUEST_ERROR
27523,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15205784021121811701.html,NOT LABOR RELATED
27524,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520579518370146891.html,INVALID_REQUEST_ERROR
27525,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15208160432098968900.html,NOT LABOR RELATED
27526,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520819667994925352.html,NOT LABOR RELATED
27527,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520821998317329939.html,INVALID_REQUEST_ERROR
27528,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520834126609261258.html,NOT LABOR RELATED
27529,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15208353901482363793.html,NOT LABOR RELATED
27530,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15208355661176026316.html,INVALID_REQUEST_ERROR
27531,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520836452967375570.html,NOT LABOR RELATED
27532,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15209026111575801283.html,NOT LABOR RELATED
27533,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520903063213187341.html,NOT LABOR RELATED
27534,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520904227986054415.html,INVALID_REQUEST_ERROR
27535,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1520907634959692043.html,NOT LABOR RELATED
27536,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15209088061122712995.html,NOT LABOR RELATED
27537,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1521610212945717740.html,NOT LABOR RELATED
27538,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1521695558683475724.html,NOT LABOR RELATED
27539,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15216964321283793549.html,NOT LABOR RELATED
27540,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15216985951176320914.html,LABOR RELATED
27541,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1535937548511664038.html,NOT LABOR RELATED
27542,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/153594005936182639.html,NOT LABOR RELATED
27543,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15359434591027376664.html,INVALID_REQUEST_ERROR
27544,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15359475911155932441.html,INVALID_REQUEST_ERROR
27545,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15359502051903665373.html,INVALID_REQUEST_ERROR
27546,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1535955064960984049.html,NOT LABOR RELATED
27547,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/153603026947286706.html,NOT LABOR RELATED
27548,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1536030921315343746.html,NOT LABOR RELATED
27549,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1536031024782288569.html,LABOR RELATED
27550,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1536036124583432703.html,NOT LABOR RELATED
27551,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/153603925864001661.html,LABOR RELATED
27552,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/15653109561236160156.html,LABOR RELATED
27553,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488175748527525501.html,LABOR RELATED
27554,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488176784750551221.html,INVALID_REQUEST_ERROR
27555,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488178927525572676.html,LABOR RELATED
27556,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14881797541429500765.html,NOT LABOR RELATED
27557,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14881807941802458123.html,INVALID_REQUEST_ERROR
27558,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14881819121447802930.html,RATE_LIMIT_ERROR
27559,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488510249184599652.html,RATE_LIMIT_ERROR
27560,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14885124611031876931.html,RATE_LIMIT_ERROR
27561,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488514606763053912.html,NOT LABOR RELATED
27562,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488515332899096863.html,INVALID_REQUEST_ERROR
27563,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488515965741094924.html,RATE_LIMIT_ERROR
27564,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14885168301163774341.html,NOT LABOR RELATED
27565,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14885177511978160199.html,RATE_LIMIT_ERROR
27566,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488518940306659363.html,INVALID_REQUEST_ERROR
27567,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1488520976196315683.html,RATE_LIMIT_ERROR
27568,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14887701551934416264.html,RATE_LIMIT_ERROR
27569,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14889593781563307153.html,RATE_LIMIT_ERROR
27570,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14890205472075350309.html,RATE_LIMIT_ERROR
27571,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14890274301984623919.html,NOT LABOR RELATED
27572,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14890365922020088593.html,RATE_LIMIT_ERROR
27573,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1489037514415486855.html,RATE_LIMIT_ERROR
27574,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/14890382931955085310.html,NOT LABOR RELATED
27575,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1489039131498881350.html,RATE_LIMIT_ERROR
27576,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/1489039813561917519.html,RATE_LIMIT_ERROR
27577,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2017/148904000423335727.html,RATE_LIMIT_ERROR
27578,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1519370891818693197.html,LABOR RELATED
27579,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/152082115711755172.html,INVALID_REQUEST_ERROR
27580,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15208212991424951515.html,NOT LABOR RELATED
27581,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1520821544224573803.html,NOT LABOR RELATED
